0.000000	0.009929
0.360721	0.010442
0.721443	0.010943
1.082164	0.011429
1.442886	0.011894
1.803607	0.012336
2.164329	0.012749
2.525050	0.013130
2.885772	0.013475
3.246493	0.013781
3.607214	0.014045
3.967936	0.014263
4.328657	0.014435
4.689379	0.014557
5.050100	0.014629
5.410822	0.014649
5.771543	0.014618
6.132265	0.014536
6.492986	0.014404
6.853707	0.014222
7.214429	0.013993
7.575150	0.013720
7.935872	0.013404
8.296593	0.013050
8.657315	0.012660
9.018036	0.012238
9.378758	0.011789
9.739479	0.011316
10.100200	0.010824
10.460922	0.010317
10.821643	0.009799
11.182365	0.009274
11.543086	0.008747
11.903808	0.008221
12.264529	0.007700
12.625251	0.007187
12.985972	0.006686
13.346693	0.006198
13.707415	0.005727
14.068136	0.005274
14.428858	0.004840
14.789579	0.004429
15.150301	0.004039
15.511022	0.003673
15.871743	0.003330
16.232465	0.003011
16.593186	0.002715
16.953908	0.002443
17.314629	0.002192
17.675351	0.001964
18.036072	0.001756
18.396794	0.001568
18.757515	0.001399
19.118236	0.001248
19.478958	0.001113
19.839679	0.000993
20.200401	0.000888
20.561122	0.000795
20.921844	0.000713
21.282565	0.000643
21.643287	0.000581
22.004008	0.000528
22.364729	0.000482
22.725451	0.000443
23.086172	0.000410
23.446894	0.000382
23.807615	0.000357
24.168337	0.000337
24.529058	0.000320
24.889780	0.000305
25.250501	0.000293
25.611222	0.000282
25.971944	0.000273
26.332665	0.000266
26.693387	0.000259
27.054108	0.000254
27.414830	0.000249
27.775551	0.000245
28.136273	0.000242
28.496994	0.000239
28.857715	0.000236
29.218437	0.000235
29.579158	0.000233
29.939880	0.000232
30.300601	0.000232
30.661323	0.000232
31.022044	0.000233
31.382766	0.000234
31.743487	0.000236
32.104208	0.000239
32.464930	0.000242
32.825651	0.000246
33.186373	0.000251
33.547094	0.000256
33.907816	0.000262
34.268537	0.000269
34.629259	0.000277
34.989980	0.000285
35.350701	0.000293
35.711423	0.000302
36.072144	0.000312
36.432866	0.000322
36.793587	0.000333
37.154309	0.000344
37.515030	0.000355
37.875752	0.000366
38.236473	0.000378
38.597194	0.000390
38.957916	0.000402
39.318637	0.000413
39.679359	0.000425
40.040080	0.000437
40.400802	0.000448
40.761523	0.000459
41.122244	0.000470
41.482966	0.000481
41.843687	0.000492
42.204409	0.000502
42.565130	0.000512
42.925852	0.000522
43.286573	0.000532
43.647295	0.000541
44.008016	0.000551
44.368737	0.000560
44.729459	0.000570
45.090180	0.000580
45.450902	0.000590
45.811623	0.000601
46.172345	0.000612
46.533066	0.000623
46.893788	0.000635
47.254509	0.000648
47.615230	0.000662
47.975952	0.000677
48.336673	0.000693
48.697395	0.000710
49.058116	0.000728
49.418838	0.000747
49.779559	0.000767
50.140281	0.000788
50.501002	0.000810
50.861723	0.000834
51.222445	0.000858
51.583166	0.000883
51.943888	0.000909
52.304609	0.000936
52.665331	0.000964
53.026052	0.000992
53.386774	0.001020
53.747495	0.001048
54.108216	0.001077
54.468938	0.001105
54.829659	0.001133
55.190381	0.001160
55.551102	0.001187
55.911824	0.001213
56.272545	0.001237
56.633267	0.001260
56.993988	0.001282
