0.000000	0.000921
0.360721	0.000989
0.721443	0.001059
1.082164	0.001129
1.442886	0.001199
1.803607	0.001270
2.164329	0.001339
2.525050	0.001408
2.885772	0.001475
3.246493	0.001540
3.607214	0.001603
3.967936	0.001664
4.328657	0.001721
4.689379	0.001776
5.050100	0.001828
5.410822	0.001876
5.771543	0.001920
6.132265	0.001962
6.492986	0.001999
6.853707	0.002034
7.214429	0.002065
7.575150	0.002093
7.935872	0.002118
8.296593	0.002140
8.657315	0.002160
9.018036	0.002178
9.378758	0.002194
9.739479	0.002209
10.100200	0.002223
10.460922	0.002236
10.821643	0.002249
11.182365	0.002262
11.543086	0.002276
11.903808	0.002291
12.264529	0.002307
12.625251	0.002325
12.985972	0.002347
13.346693	0.002371
13.707415	0.002399
14.068136	0.002431
14.428858	0.002469
14.789579	0.002512
15.150301	0.002563
15.511022	0.002620
15.871743	0.002687
16.232465	0.002762
16.593186	0.002849
16.953908	0.002947
17.314629	0.003058
17.675351	0.003183
18.036072	0.003324
18.396794	0.003482
18.757515	0.003658
19.118236	0.003853
19.478958	0.004069
19.839679	0.004308
20.200401	0.004569
20.561122	0.004854
20.921844	0.005164
21.282565	0.005499
21.643287	0.005860
22.004008	0.006246
22.364729	0.006656
22.725451	0.007090
23.086172	0.007545
23.446894	0.008021
23.807615	0.008515
24.168337	0.009023
24.529058	0.009543
24.889780	0.010069
25.250501	0.010598
25.611222	0.011125
25.971944	0.011643
26.332665	0.012148
26.693387	0.012633
27.054108	0.013092
27.414830	0.013520
27.775551	0.013911
28.136273	0.014258
28.496994	0.014556
28.857715	0.014801
29.218437	0.014988
29.579158	0.015113
29.939880	0.015175
30.300601	0.015170
30.661323	0.015099
31.022044	0.014960
31.382766	0.014756
31.743487	0.014488
32.104208	0.014159
32.464930	0.013773
32.825651	0.013334
33.186373	0.012848
33.547094	0.012320
33.907816	0.011758
34.268537	0.011167
34.629259	0.010554
34.989980	0.009926
35.350701	0.009290
35.711423	0.008652
36.072144	0.008019
36.432866	0.007396
36.793587	0.006787
37.154309	0.006199
37.515030	0.005634
37.875752	0.005097
38.236473	0.004589
38.597194	0.004112
38.957916	0.003668
39.318637	0.003258
39.679359	0.002882
40.040080	0.002539
40.400802	0.002228
40.761523	0.001950
41.122244	0.001701
41.482966	0.001481
41.843687	0.001288
42.204409	0.001121
42.565130	0.000976
42.925852	0.000852
43.286573	0.000748
43.647295	0.000661
44.008016	0.000591
44.368737	0.000535
44.729459	0.000492
45.090180	0.000461
45.450902	0.000441
45.811623	0.000432
46.172345	0.000433
46.533066	0.000442
46.893788	0.000461
47.254509	0.000489
47.615230	0.000527
47.975952	0.000573
48.336673	0.000630
48.697395	0.000697
49.058116	0.000775
49.418838	0.000864
49.779559	0.000967
50.140281	0.001082
50.501002	0.001211
50.861723	0.001355
51.222445	0.001514
51.583166	0.001689
51.943888	0.001880
52.304609	0.002087
52.665331	0.002312
53.026052	0.002552
53.386774	0.002809
53.747495	0.003081
54.108216	0.003368
54.468938	0.003668
54.829659	0.003981
55.190381	0.004303
55.551102	0.004634
55.911824	0.004971
56.272545	0.005311
56.633267	0.005653
56.993988	0.005992
57.354709	0.006327
57.715431	0.006654
58.076152	0.006971
58.436874	0.007274
58.797595	0.007561
59.158317	0.007830
59.519038	0.008077
59.879760	0.008301
60.240481	0.008499
60.601202	0.008671
60.961924	0.008815
61.322645	0.008929
61.683367	0.009015
62.044088	0.009071
62.404810	0.009098
62.765531	0.009096
63.126253	0.009066
63.486974	0.009010
63.847695	0.008928
64.208417	0.008824
64.569138	0.008698
64.929860	0.008552
65.290581	0.008389
65.651303	0.008212
66.012024	0.008021
66.372745	0.007820
66.733467	0.007610
67.094188	0.007394
67.454910	0.007174
67.815631	0.006952
68.176353	0.006729
68.537074	0.006507
68.897796	0.006288
69.258517	0.006073
69.619238	0.005864
69.979960	0.005660
70.340681	0.005464
70.701403	0.005277
71.062124	0.005098
71.422846	0.004928
71.783567	0.004769
72.144289	0.004620
72.505010	0.004482
72.865731	0.004354
73.226453	0.004238
73.587174	0.004134
73.947896	0.004041
74.308617	0.003960
74.669339	0.003892
75.030060	0.003836
75.390782	0.003792
75.751503	0.003762
76.112224	0.003745
76.472946	0.003741
76.833667	0.003752
77.194389	0.003777
77.555110	0.003818
77.915832	0.003873
78.276553	0.003945
78.637275	0.004032
78.997996	0.004137
79.358717	0.004258
79.719439	0.004397
80.080160	0.004554
80.440882	0.004728
80.801603	0.004920
81.162325	0.005129
81.523046	0.005355
81.883768	0.005598
82.244489	0.005856
82.605210	0.006129
82.965932	0.006415
83.326653	0.006713
83.687375	0.007020
84.048096	0.007336
84.408818	0.007657
84.769539	0.007980
85.130261	0.008304
85.490982	0.008625
85.851703	0.008941
86.212425	0.009247
86.573146	0.009542
86.933868	0.009821
87.294589	0.010082
87.655311	0.010322
88.016032	0.010537
88.376754	0.010726
88.737475	0.010886
89.098196	0.011015
89.458918	0.011111
89.819639	0.011173
90.180361	0.011200
90.541082	0.011192
90.901804	0.011150
91.262525	0.011072
91.623246	0.010961
91.983968	0.010818
92.344689	0.010645
92.705411	0.010443
93.066132	0.010216
93.426854	0.009965
93.787575	0.009695
94.148297	0.009407
94.509018	0.009106
94.869739	0.008794
95.230461	0.008475
95.591182	0.008152
95.951904	0.007828
96.312625	0.007506
96.673347	0.007189
97.034068	0.006879
97.394790	0.006578
97.755511	0.006290
98.116232	0.006014
98.476954	0.005754
98.837675	0.005509
99.198397	0.005281
99.559118	0.005071
99.919840	0.004878
100.280561	0.004704
100.641283	0.004547
101.002004	0.004409
101.362725	0.004288
101.723447	0.004184
102.084168	0.004097
102.444890	0.004026
102.805611	0.003970
103.166333	0.003930
103.527054	0.003904
103.887776	0.003892
